paper_id,chunk_id,text
PMC8185232,PMC8185232_000,"Multiple Arabidopsis arogenate dehydratase ( ADT ) knock-out (KO) mutants, with phenotypes having variable lignin levels (up to circa 70% reduction), were studied to investigate how differential reductions in ADTs perturb its overall plant systems biology. Integrated “omics” analyses (metabolome, transcriptome, and proteome) of wild type (WT), single and multiple ADT KO lines were conducted. Transcriptome and proteome data were collapsed into gene ortholog (GO) data, with this allowing for enzymatic reaction and metabolome cross-comparisons to uncover dominant or likely metabolic biosynthesis reactions affected. Network analysis of enzymes–highly correlated to stem lignin levels–deduced the involvement of novel putative lignin related proteins or processes. These included those associated with ribosomes, the spliceosome, mRNA transport, aminoacyl tRNA biosynthesis, and phosphorylation."
PMC8185232,PMC8185232_001,"While prior work helped explain lignin biosynthesis regulation at the transcriptional level, our data here provide support for a new hypothesis that there are additional post-transcriptional and translational level processes that need to be considered. These findings are anticipated to lead to development of more accurate depictions of lignin/phenylpropanoid biosynthesis models in situ , with new protein targets identified for further biochemical analysis and/or plant bioengineering. Additionally, using KEGG defined functional categorization of proteomics and transcriptomics analyses, we detected significant changes to glucosinolate, α-linolenic acid, nitrogen, carotenoid, aromatic amino acid, phenylpropanoid, and photosynthesis-related metabolic pathways in ADT KO mutants."
PMC8185232,PMC8185232_002,"Metabolomics results also revealed that putative carotenoid and galactolipid levels were generally increased in amount, whereas many glucosinolates and phenylpropanoids (including flavonoids and lignans) were decreased in the KO mutants. Keywords: lignin, arogenate dehydratases, multi-omics, network analysis, Arabidopsis , ribocode A multi-omics evaluation of Arabidopsis ADT KO mutant lines (compared to WT plants) was conducted at 4 weeks of growth/development, when the plants had fully developed rosette leaves and had stems about 10–20 cm high (∼1/3 height at maturity). For both tissue types, full RNA-Seq transcriptomics, iTRAQ 8-plex multiplexing proteomics coupled with LC-MS/MS, together with primary (GC-MS) and secondary (LC-MS) metabolomics analyses were performed."
PMC8185232,PMC8185232_003,"Data interrogation resulted in confident detection (1% FDR) of 27,181 transcripts, 8,672 proteins, together with 132 primary and 30 secondary metabolites."
PMC3936501,PMC3936501_000,"Aims: Redox homeostasis is critical in regulating the fate and function of multipotent cells in the central nervous system (CNS). Here, we investigated whether low dose charged particle irradiation could elicit oxidative stress in neural stem and precursor cells and whether radiation-induced changes in redox metabolism would coincide with cognitive impairment. Results: Low doses (<1 Gy) of charged particles caused an acute and persistent oxidative stress. Early after (<1 week) irradiation, increased levels of reactive oxygen and nitrogen species were generally dose responsive, but were less dependent on dose weeks to months thereafter. Exposure to ion fluences resulting in less than one ion traversal per cell was sufficient to elicit radiation-induced oxidative stress."
PMC3936501,PMC3936501_001,"Whole body irradiation triggered a compensatory response in the rodent brain that led to a significant increase in antioxidant capacity 2 weeks following exposure, before returning to background levels at week 4. Low dose irradiation was also found to significantly impair novel object recognition in mice 2 and 12 weeks following irradiation. Innovation: Data provide evidence that acute exposure of neural stem cells and the CNS to very low doses and fluences of charged particles can elicit a persisting oxidative stress lasting weeks to months that is associated with impaired cognition. Conclusions: Exposure to low doses of charged particles causes a persistent oxidative stress and cognitive impairment over protracted times."
PMC3936501,PMC3936501_002,"Data suggest that astronauts subjected to space radiation may develop a heightened risk for mission critical performance decrements in space, along with a risk of developing long-term neurocognitive sequelae. Antioxid. Redox Signal. 20, 1410–1422."
PMC11998595,PMC11998595_000,"Beta cell replacement therapy for type 1 diabetes (T1D) is undergoing a transformative shift, driven by advances in stem cell biology, gene editing, and tissue engineering. While islet transplantation has demonstrated proof-of-concept success in restoring endogenous insulin production, its clinical impact remains limited by donor scarcity, immune rejection, and procedural complexities. The emergence of stem cell-derived beta-like cells represents a paradigm shift, with initial clinical trials showing promising insulin secretion in vivo . However, translating these breakthroughs into scalable, widely accessible treatments poses significant challenges. Drawing parallels to space exploration, this paper argues that while scientific feasibility has been demonstrated, true accessibility remains elusive."
PMC11998595,PMC11998595_001,"Without a strategic shift, beta cell therapy risks becoming an elite intervention, restricted by cost and infrastructure. Lessons from gene and cell therapies for rare diseases highlight the dangers of unsustainable pricing and limited market viability. To bridge the “last mile” a Quality by Design approach is proposed, emphasizing scalability, ease of use, and economic feasibility from the outset. By emphasizing practical implementation over academic achievements, corporate interests, market economics, or patent constraints, beta cell therapy can progress from proof-of-concept to a viable, widely accessible treatment."
PMC11998595,PMC11998595_002,"Keywords: diabetes type 1, beta cell replacement therapy, islet, scalability, stem cell derived beta cells At the 48th Annual Conference ISPAD, held on 13–16 October 2022, in Abu Dhabi, UAE, I was invited to deliver a lecture titled The Last Mile for Type 1 Diabetes cure [ 1 ]. The intention behind this title was to highlight the ambivalence of the concept: while many interpreted it optimistically as signaling the imminent arrival of a definitive cure, the phrase also carries a cautionary meaning. In many fields, the “last mile” is often the most complex and challenging stage of development, requiring careful navigation to ensure successful implementation [ 2 ]. History teaches us that assuming victory just before the finish line is a surefire way to trip over our own shoelaces."
PMC11998595,PMC11998595_003,"The field of beta cell replacement therapy for type 1 diabetes (T1D) is currently undergoing a remarkable transformation [ 3 ]. Over the past two decades, the well-established islet transplantation paradigm has provided compelling proof-of-concept evidence that restoring endogenous insulin production can lead to long-term glycemic control, protection from severe hypoglycemia, and improved quality of life [ 4 – 11 ]. However, the approach remains fundamentally constrained by the limited availability of organ donors, the need for lifelong immunosuppression, and the challenges associated with islet engraftment and survival [ 11 – 13 ]. In other words, we have a therapy that works beautifully—just for not enough people to make a real difference."
PMC11998595,PMC11998595_004,"Recent breakthroughs in stem cell biology, tissue engineering, and gene editing are now reshaping the landscape, with the potential to overcome these intrinsic limitations [ 14 – 17 ]. The successful differentiation of stem cell-derived beta-like cells—whether from human embryonic stem cells (ESCs) or induced pluripotent stem cells (iPSCs)—into insulin-producing cells suitable for transplantation represents a paradigm shift [ 18 – 23 ]. Initial clinical trials have demonstrated the feasibility of this approach, with promising preliminary data showing functional insulin secretion in vivo [ 24 – 30 ]. The possibility of encapsulating or genetically engineering these cells to evade immune rejection could eventually obviate the need for chronic immunosuppression, further expanding the therapeutic potential [ 3 , 4 ]."
